Institution_ID,Institution_Type,Region,Total_Students,Total_Teachers,Student_Teacher_Ratio,Total_Classrooms,Avg_Classroom_Capacity,Classroom_Utilization_Rate,Smart_Classrooms,Computer_Labs,Lab_Utilization_Rate,Digital_Learning_Tools,Internet_Bandwidth_Mbps,Library_Resources,Learning_Outcome_Index,Student_Engagement_Index,Teacher_Workload_Index,Infrastructure_Quality_Index,Resource_Utilization_Index,Operational_Cost_Per_Student,Resource_Wastage_Index,Resource_Allocation_Status
INS02692,Private,Semi-Urban,1286,30,42.87,112,37,0.81,18,13,0.62,0.39,933,89816,0.92,0.49,0.88,0.47,0.81,2246,0.27,Moderately_Balanced
INS02693,Public,Semi-Urban,1971,92,21.42,18,56,0.47,14,4,0.48,0.64,543,71435,0.9,0.62,0.72,0.67,0.73,1419,0.14,Moderately_Balanced
INS02694,Government-Aided,Urban,2355,137,17.19,98,66,0.58,19,1,0.69,0.91,769,37495,0.72,0.7,0.55,0.51,0.84,3275,0.26,Moderately_Balanced
INS02695,Public,Urban,2210,107,20.65,106,67,0.54,57,1,0.64,0.38,723,109350,0.75,0.48,0.31,0.53,0.36,4816,0.25,Needs_Improvement
INS02696,Government-Aided,Rural,589,108,5.45,106,66,0.54,41,8,0.46,0.43,972,77597,0.88,0.54,0.63,0.75,0.9,3973,0.18,Moderately_Balanced
INS02697,Public,Semi-Urban,2086,74,28.19,20,47,0.7,29,10,0.75,0.95,883,29949,0.82,0.72,0.51,0.68,0.39,3798,0.15,Moderately_Balanced
INS02698,Government-Aided,Urban,1211,28,43.25,28,55,0.82,9,7,0.41,0.87,405,52188,0.89,0.78,0.41,0.47,0.62,3781,0.34,Moderately_Balanced
INS02699,Public,Rural,660,31,21.29,49,45,0.59,22,4,0.47,0.63,292,25563,0.9,0.74,0.6,0.48,0.52,3436,0.35,Moderately_Balanced
INS02700,Public,Semi-Urban,1922,132,14.56,61,51,0.86,23,1,0.76,0.74,967,54633,0.87,0.78,0.5,0.41,0.91,2675,0.26,Moderately_Balanced
INS02701,Government-Aided,Urban,518,27,19.19,72,52,0.9,11,6,0.67,0.56,863,110814,0.45,0.71,0.32,0.52,0.52,4103,0.17,Needs_Improvement
INS02702,Public,Semi-Urban,2315,55,42.09,79,32,0.63,8,11,0.55,0.53,346,13171,0.61,0.84,0.74,0.89,0.57,1898,0.28,Moderately_Balanced
INS02703,Public,Semi-Urban,2340,144,16.25,33,32,0.79,14,12,0.49,0.56,354,70807,0.65,0.84,0.74,0.84,0.88,3751,0.25,Highly_Balanced
INS02704,Public,Urban,2344,69,33.97,71,41,0.51,28,11,0.73,0.54,533,113549,0.79,0.82,0.67,0.63,0.67,1407,0.21,Moderately_Balanced
INS02705,Government-Aided,Urban,1131,126,8.98,79,52,0.82,17,10,0.51,0.72,46,8535,0.6,0.7,0.8,0.81,0.89,2465,0.09,Moderately_Balanced
INS02706,Government-Aided,Urban,2093,28,74.75,27,40,0.53,19,7,0.91,0.48,941,25998,0.61,0.93,0.42,0.62,0.75,4893,0.33,Moderately_Balanced
INS02707,Public,Semi-Urban,2091,86,24.31,22,58,0.79,0,6,0.85,0.37,684,117653,0.65,0.42,0.47,0.84,0.4,4332,0.12,Needs_Improvement
INS02708,Public,Semi-Urban,1543,72,21.43,32,35,0.66,2,12,0.47,0.74,159,40842,0.93,0.5,0.58,0.5,0.61,1852,0.17,Needs_Improvement
INS02709,Government-Aided,Rural,894,101,8.85,49,45,0.91,7,6,0.85,0.27,932,113256,0.67,0.83,0.34,0.48,0.46,4990,0.15,Needs_Improvement
INS02710,Government-Aided,Semi-Urban,2454,129,19.02,101,63,0.68,38,8,0.58,0.75,724,63160,0.52,0.84,0.83,0.44,0.39,3472,0.1,Needs_Improvement
INS02711,Public,Urban,880,72,12.22,40,66,0.47,30,14,0.65,0.43,114,78715,0.45,0.83,0.59,0.53,0.57,3725,0.06,Needs_Improvement
INS02712,Public,Semi-Urban,2047,133,15.39,119,40,0.69,46,6,0.47,0.38,187,37547,0.57,0.86,0.49,0.48,0.9,4199,0.33,Moderately_Balanced
INS02713,Public,Rural,2355,82,28.72,52,40,0.85,7,2,0.46,0.52,536,83310,0.92,0.62,0.59,0.84,0.42,1926,0.27,Moderately_Balanced
INS02714,Private,Rural,380,38,10.0,98,54,0.77,14,7,0.85,0.33,751,22180,0.93,0.89,0.5,0.53,0.35,4121,0.06,Moderately_Balanced
INS02715,Government-Aided,Urban,2455,143,17.17,80,48,0.93,58,13,0.73,0.52,47,78702,0.71,0.51,0.47,0.68,0.91,2017,0.26,Moderately_Balanced
INS02716,Private,Urban,1644,105,15.66,40,61,0.87,21,10,0.64,0.32,780,45323,0.77,0.9,0.57,0.82,0.67,3444,0.09,Moderately_Balanced
INS02717,Government-Aided,Rural,1902,89,21.37,71,37,0.71,31,14,0.42,0.59,603,23918,0.85,0.7,0.59,0.77,0.69,4260,0.27,Moderately_Balanced
INS02718,Government-Aided,Rural,645,66,9.77,114,41,0.55,4,13,0.88,0.37,327,38704,0.48,0.49,0.56,0.51,0.91,4438,0.2,Needs_Improvement
INS02719,Government-Aided,Rural,2186,127,17.21,39,64,0.45,43,4,0.6,0.34,417,64797,0.64,0.79,0.63,0.44,0.77,4753,0.34,Moderately_Balanced
INS02720,Government-Aided,Urban,854,39,21.9,44,35,0.94,43,11,0.62,0.66,153,48139,0.77,0.56,0.77,0.9,0.85,3416,0.18,Moderately_Balanced
INS02721,Government-Aided,Rural,601,56,10.73,96,50,0.92,57,11,0.55,0.69,805,17793,0.9,0.52,0.33,0.74,0.81,2600,0.27,Moderately_Balanced
INS02722,Government-Aided,Rural,499,149,3.35,21,55,0.59,8,3,0.86,0.25,312,11097,0.81,0.49,0.79,0.79,0.72,4468,0.06,Moderately_Balanced
INS02723,Government-Aided,Urban,1362,55,24.76,41,30,0.77,52,8,0.58,0.52,989,81408,0.63,0.42,0.44,0.61,0.76,3818,0.33,Needs_Improvement
INS02724,Private,Semi-Urban,606,83,7.3,25,46,0.81,40,10,0.49,0.3,723,19571,0.9,0.81,0.45,0.53,0.69,1900,0.22,Moderately_Balanced
INS02725,Public,Semi-Urban,1956,26,75.23,115,64,0.74,14,12,0.66,0.77,514,103326,0.78,0.66,0.66,0.69,0.56,3425,0.14,Moderately_Balanced
INS02726,Public,Rural,2171,139,15.62,22,56,0.87,46,12,0.81,0.73,374,116205,0.87,0.92,0.89,0.44,0.52,1947,0.09,Moderately_Balanced
INS02727,Private,Semi-Urban,2146,41,52.34,25,31,0.49,51,5,0.59,0.28,566,106507,0.64,0.63,0.31,0.84,0.46,1382,0.24,Needs_Improvement
INS02728,Private,Semi-Urban,2064,65,31.75,102,65,0.9,43,4,0.74,0.91,657,54603,0.45,0.85,0.7,0.76,0.56,1587,0.27,Moderately_Balanced
INS02729,Private,Semi-Urban,575,129,4.46,44,30,0.65,36,11,0.56,0.92,36,5273,0.53,0.91,0.72,0.82,0.7,4474,0.08,Moderately_Balanced
INS02730,Private,Semi-Urban,1475,65,22.69,108,39,0.69,32,4,0.77,0.48,129,87944,0.91,0.41,0.64,0.71,0.7,1698,0.1,Moderately_Balanced
INS02731,Government-Aided,Rural,1701,47,36.19,29,60,0.67,21,5,0.75,0.34,494,98727,0.47,0.46,0.31,0.72,0.76,2378,0.17,Needs_Improvement
INS02732,Public,Semi-Urban,937,106,8.84,70,66,0.72,50,12,0.75,0.33,619,81436,0.75,0.58,0.66,0.73,0.88,2854,0.31,Moderately_Balanced
INS02733,Government-Aided,Semi-Urban,2075,54,38.43,49,34,0.75,10,4,0.74,0.84,29,29741,0.65,0.86,0.37,0.83,0.74,3728,0.34,Moderately_Balanced
INS02734,Public,Urban,1229,148,8.3,53,42,0.81,57,3,0.48,0.57,582,60705,0.66,0.84,0.35,0.52,0.45,2822,0.27,Needs_Improvement
INS02735,Public,Rural,2180,28,77.86,38,53,0.71,49,4,0.86,0.26,131,79024,0.65,0.59,0.72,0.77,0.37,1724,0.05,Needs_Improvement
INS02736,Private,Urban,482,28,17.21,22,56,0.79,5,10,0.7,0.9,868,45624,0.48,0.51,0.72,0.7,0.47,3881,0.32,Needs_Improvement
INS02737,Government-Aided,Urban,2144,41,52.29,57,30,0.62,16,13,0.6,0.66,583,62172,0.51,0.83,0.83,0.67,0.89,3060,0.06,Moderately_Balanced
INS02738,Private,Rural,371,89,4.17,56,49,0.92,45,13,0.49,0.73,768,64370,0.48,0.72,0.3,0.7,0.69,1679,0.32,Needs_Improvement
INS02739,Government-Aided,Semi-Urban,1976,84,23.52,98,37,0.48,43,5,0.81,0.83,339,18404,0.48,0.42,0.53,0.55,0.86,2790,0.17,Needs_Improvement
INS02740,Public,Urban,1595,62,25.73,55,32,0.72,56,12,0.66,0.82,308,14128,0.49,0.83,0.31,0.42,0.49,4759,0.27,Needs_Improvement
INS02741,Private,Rural,1343,36,37.31,61,61,0.49,4,2,0.48,0.3,628,65394,0.8,0.91,0.52,0.82,0.78,2937,0.08,Highly_Balanced
INS02742,Private,Semi-Urban,1114,87,12.8,40,54,0.67,38,7,0.88,0.65,804,62439,0.51,0.42,0.59,0.9,0.79,4478,0.1,Moderately_Balanced
INS02743,Public,Rural,1826,48,38.04,66,54,0.58,58,14,0.46,0.74,485,38338,0.58,0.55,0.62,0.66,0.84,2302,0.19,Moderately_Balanced
INS02744,Public,Urban,2494,63,39.59,102,43,0.92,57,14,0.67,0.31,399,20235,0.78,0.83,0.51,0.86,0.67,3051,0.06,Moderately_Balanced
INS02745,Public,Semi-Urban,609,26,23.42,36,56,0.46,47,5,0.72,0.41,196,95252,0.51,0.71,0.74,0.71,0.83,4486,0.17,Moderately_Balanced
INS02746,Private,Semi-Urban,2361,73,32.34,19,61,0.65,56,9,0.92,0.53,383,59588,0.91,0.92,0.55,0.91,0.91,2652,0.28,Highly_Balanced
INS02747,Government-Aided,Rural,431,65,6.63,29,56,0.84,8,14,0.47,0.87,761,77242,0.69,0.89,0.61,0.68,0.92,3561,0.25,Moderately_Balanced
INS02748,Private,Semi-Urban,2177,23,94.65,50,33,0.54,28,6,0.72,0.85,146,36733,0.93,0.49,0.78,0.51,0.43,1519,0.16,Needs_Improvement
INS02749,Government-Aided,Urban,1039,110,9.45,115,68,0.86,22,11,0.65,0.8,282,38534,0.55,0.76,0.4,0.88,0.72,2385,0.05,Moderately_Balanced
INS02750,Private,Urban,1094,80,13.68,77,40,0.88,46,1,0.53,0.94,899,6626,0.47,0.75,0.49,0.84,0.42,3891,0.13,Needs_Improvement
INS02751,Private,Urban,557,130,4.28,107,32,0.8,35,9,0.89,0.42,980,63176,0.75,0.46,0.61,0.62,0.9,4261,0.28,Moderately_Balanced
INS02752,Public,Rural,1557,56,27.8,93,54,0.55,30,5,0.81,0.58,914,100536,0.61,0.45,0.76,0.86,0.92,4348,0.15,Moderately_Balanced
INS02753,Government-Aided,Semi-Urban,2151,22,97.77,105,53,0.59,19,9,0.8,0.56,465,60472,0.74,0.7,0.56,0.4,0.65,1676,0.16,Needs_Improvement
INS02754,Private,Semi-Urban,1274,32,39.81,63,38,0.53,22,1,0.87,0.73,478,58862,0.69,0.61,0.34,0.84,0.93,4600,0.07,Moderately_Balanced
INS02755,Private,Semi-Urban,1347,107,12.59,69,37,0.54,55,14,0.78,0.85,285,103957,0.68,0.69,0.89,0.78,0.81,4340,0.23,Moderately_Balanced
INS02756,Public,Urban,570,95,6.0,86,68,0.47,6,2,0.66,0.59,306,118060,0.88,0.53,0.72,0.61,0.77,3939,0.24,Moderately_Balanced
INS02757,Public,Semi-Urban,1418,27,52.52,74,60,0.88,58,3,0.6,0.59,44,82853,0.55,0.7,0.73,0.84,0.7,2999,0.18,Moderately_Balanced
INS02758,Government-Aided,Urban,441,102,4.32,71,46,0.71,45,12,0.77,0.68,204,43602,0.7,0.6,0.58,0.47,0.59,3715,0.28,Needs_Improvement
INS02759,Private,Semi-Urban,1201,28,42.89,43,60,0.61,57,5,0.71,0.77,84,68710,0.66,0.87,0.63,0.51,0.93,1983,0.31,Moderately_Balanced
INS02760,Government-Aided,Urban,573,97,5.91,33,33,0.59,35,14,0.68,0.39,446,76160,0.79,0.56,0.9,0.69,0.47,3719,0.28,Needs_Improvement
INS02761,Private,Semi-Urban,764,143,5.34,109,33,0.72,3,6,0.71,0.92,523,109346,0.48,0.86,0.66,0.88,0.83,1347,0.21,Moderately_Balanced
INS02762,Government-Aided,Rural,1531,61,25.1,87,66,0.61,23,5,0.74,0.31,150,106181,0.71,0.61,0.43,0.47,0.57,2039,0.33,Needs_Improvement
INS02763,Public,Rural,1619,60,26.98,24,37,0.88,59,1,0.9,0.27,842,9606,0.69,0.71,0.88,0.71,0.8,1484,0.16,Moderately_Balanced
INS02764,Private,Urban,587,108,5.44,115,35,0.56,13,4,0.79,0.5,323,118666,0.94,0.55,0.62,0.81,0.45,2147,0.25,Moderately_Balanced
INS02765,Government-Aided,Urban,1175,96,12.24,24,38,0.89,24,6,0.49,0.74,852,90445,0.83,0.83,0.31,0.81,0.57,2137,0.22,Moderately_Balanced
INS02766,Public,Semi-Urban,2292,73,31.4,111,37,0.78,6,4,0.64,0.93,474,119214,0.53,0.85,0.64,0.75,0.92,2440,0.3,Moderately_Balanced
INS02767,Public,Semi-Urban,1420,116,12.24,103,61,0.93,14,4,0.75,0.9,766,75930,0.7,0.83,0.34,0.92,0.68,1748,0.2,Moderately_Balanced
INS02768,Government-Aided,Rural,1514,117,12.94,71,44,0.46,43,5,0.49,0.73,132,114928,0.84,0.74,0.62,0.67,0.64,3826,0.22,Moderately_Balanced
INS02769,Private,Semi-Urban,746,75,9.95,68,47,0.48,45,8,0.89,0.56,902,84969,0.71,0.56,0.8,0.88,0.8,1326,0.19,Moderately_Balanced
INS02770,Private,Urban,1021,119,8.58,70,52,0.7,12,5,0.44,0.67,591,34659,0.63,0.74,0.62,0.74,0.6,3906,0.09,Moderately_Balanced
INS02771,Public,Urban,2463,29,84.93,82,34,0.91,18,7,0.72,0.93,545,58707,0.64,0.91,0.52,0.81,0.65,1763,0.32,Moderately_Balanced
INS02772,Private,Urban,1651,63,26.21,83,56,0.82,11,8,0.91,0.44,106,36871,0.63,0.74,0.83,0.66,0.69,2798,0.31,Moderately_Balanced
INS02773,Private,Urban,706,149,4.74,101,62,0.76,47,6,0.78,0.58,515,79918,0.46,0.91,0.86,0.49,0.94,3601,0.26,Moderately_Balanced
INS02774,Private,Urban,2025,149,13.59,117,31,0.47,25,6,0.75,0.74,868,17553,0.82,0.56,0.51,0.46,0.83,4662,0.15,Moderately_Balanced
INS02775,Public,Rural,993,38,26.13,69,67,0.63,47,14,0.92,0.26,33,77691,0.76,0.85,0.6,0.78,0.37,1766,0.16,Moderately_Balanced
INS02776,Government-Aided,Rural,794,99,8.02,83,57,0.62,32,2,0.81,0.52,412,87303,0.58,0.78,0.89,0.61,0.82,3256,0.06,Moderately_Balanced
INS02777,Private,Urban,1247,108,11.55,86,53,0.72,14,13,0.9,0.65,872,66272,0.77,0.83,0.41,0.71,0.65,1719,0.07,Moderately_Balanced
INS02778,Public,Semi-Urban,322,20,16.1,95,50,0.58,36,13,0.76,0.88,704,7198,0.6,0.78,0.48,0.81,0.49,3458,0.2,Moderately_Balanced
INS02779,Public,Urban,1428,149,9.58,15,60,0.58,5,10,0.75,0.94,533,10367,0.57,0.65,0.56,0.83,0.86,1300,0.06,Moderately_Balanced
INS02780,Government-Aided,Rural,1998,46,43.43,26,40,0.76,58,5,0.8,0.64,775,87490,0.82,0.76,0.36,0.68,0.51,1655,0.08,Moderately_Balanced
INS02781,Private,Urban,857,21,40.81,49,57,0.92,24,1,0.5,0.91,179,97377,0.85,0.89,0.46,0.57,0.54,2270,0.13,Moderately_Balanced
INS02782,Private,Rural,1916,38,50.42,92,69,0.78,52,9,0.82,0.32,795,56794,0.76,0.62,0.63,0.83,0.39,3527,0.16,Moderately_Balanced
INS02783,Government-Aided,Rural,1240,133,9.32,96,33,0.78,16,7,0.9,0.74,311,59373,0.84,0.9,0.44,0.63,0.94,1521,0.2,Highly_Balanced
INS02784,Government-Aided,Urban,1545,75,20.6,88,45,0.94,42,2,0.72,0.53,237,41499,0.63,0.43,0.71,0.92,0.83,4300,0.15,Moderately_Balanced
INS02785,Public,Urban,1956,114,17.16,93,41,0.53,58,6,0.41,0.78,440,24372,0.49,0.41,0.51,0.85,0.44,2619,0.33,Needs_Improvement
INS02786,Public,Semi-Urban,377,76,4.96,47,51,0.47,35,10,0.44,0.86,802,68249,0.75,0.66,0.35,0.81,0.64,4320,0.34,Moderately_Balanced
INS02787,Government-Aided,Rural,1645,121,13.6,97,64,0.82,49,9,0.52,0.29,565,63415,0.58,0.85,0.76,0.53,0.55,4895,0.07,Needs_Improvement
INS02788,Private,Semi-Urban,1106,89,12.43,112,45,0.67,51,12,0.66,0.9,680,11474,0.84,0.53,0.64,0.6,0.37,1908,0.35,Needs_Improvement
INS02789,Public,Urban,1341,101,13.28,39,53,0.66,45,5,0.62,0.3,540,54913,0.63,0.77,0.79,0.87,0.91,2544,0.1,Moderately_Balanced
INS02790,Public,Rural,1067,68,15.69,30,64,0.56,54,3,0.91,0.78,59,68192,0.79,0.69,0.52,0.41,0.85,1276,0.15,Moderately_Balanced
INS02791,Private,Semi-Urban,753,110,6.85,22,57,0.7,8,11,0.89,0.3,785,28786,0.73,0.55,0.31,0.83,0.94,2326,0.3,Moderately_Balanced
INS02792,Public,Semi-Urban,1747,24,72.79,49,58,0.67,27,10,0.6,0.85,45,32136,0.86,0.55,0.33,0.62,0.5,2231,0.26,Needs_Improvement
INS02793,Private,Semi-Urban,1799,76,23.67,99,50,0.62,34,11,0.81,0.39,510,71463,0.87,0.44,0.78,0.84,0.77,2858,0.07,Moderately_Balanced
INS02794,Private,Urban,1350,111,12.16,97,54,0.67,2,4,0.73,0.55,937,23528,0.48,0.68,0.55,0.7,0.42,3010,0.28,Needs_Improvement
INS02795,Private,Urban,2188,55,39.78,60,68,0.64,10,3,0.53,0.9,416,101191,0.6,0.64,0.89,0.69,0.61,2973,0.25,Needs_Improvement
INS02796,Government-Aided,Urban,662,131,5.05,25,60,0.92,19,1,0.88,0.8,44,39566,0.89,0.55,0.8,0.79,0.86,4171,0.34,Moderately_Balanced
INS02797,Government-Aided,Rural,824,32,25.75,75,44,0.94,22,10,0.53,0.8,218,97249,0.65,0.91,0.31,0.84,0.35,4793,0.32,Moderately_Balanced
INS02798,Government-Aided,Urban,1517,141,10.76,58,64,0.87,53,14,0.85,0.78,390,81998,0.71,0.83,0.82,0.78,0.64,3936,0.34,Moderately_Balanced
INS02799,Private,Rural,1785,128,13.95,25,67,0.95,29,11,0.73,0.65,110,81899,0.54,0.68,0.43,0.65,0.61,2017,0.19,Needs_Improvement
INS02800,Private,Semi-Urban,2403,111,21.65,25,51,0.58,36,13,0.72,0.92,418,45365,0.73,0.68,0.59,0.58,0.76,3089,0.26,Moderately_Balanced
INS02801,Government-Aided,Semi-Urban,1553,121,12.83,36,34,0.87,35,7,0.84,0.83,479,58399,0.58,0.5,0.6,0.87,0.49,4857,0.34,Needs_Improvement
INS02802,Public,Urban,2155,75,28.73,99,42,0.65,43,8,0.66,0.56,576,18892,0.86,0.74,0.34,0.69,0.45,3777,0.05,Moderately_Balanced
INS02803,Private,Semi-Urban,1021,64,15.95,105,61,0.82,55,2,0.84,0.77,244,83549,0.55,0.91,0.38,0.83,0.74,1209,0.29,Moderately_Balanced
INS02804,Public,Urban,2283,79,28.9,96,32,0.55,11,8,0.69,0.95,808,101363,0.63,0.88,0.55,0.95,0.73,1777,0.07,Moderately_Balanced
INS02805,Public,Rural,1507,73,20.64,76,44,0.86,35,12,0.91,0.86,108,17451,0.5,0.44,0.69,0.75,0.8,3256,0.35,Needs_Improvement
INS02806,Private,Semi-Urban,1748,56,31.21,62,56,0.49,34,9,0.74,0.25,315,87370,0.74,0.43,0.46,0.55,0.5,2862,0.05,Needs_Improvement
INS02807,Private,Urban,1698,56,30.32,118,56,0.59,54,7,0.59,0.77,194,30393,0.92,0.91,0.62,0.88,0.36,2975,0.22,Moderately_Balanced
INS02808,Public,Semi-Urban,2388,33,72.36,116,59,0.86,33,11,0.8,0.88,361,109695,0.54,0.51,0.53,0.55,0.88,4821,0.21,Needs_Improvement
INS02809,Public,Semi-Urban,1807,114,15.85,108,35,0.82,3,1,0.67,0.48,592,58732,0.46,0.69,0.68,0.54,0.47,4918,0.14,Needs_Improvement
INS02810,Government-Aided,Urban,1303,121,10.77,77,54,0.7,23,4,0.82,0.93,289,77121,0.66,0.44,0.55,0.44,0.6,2889,0.27,Needs_Improvement
INS02811,Government-Aided,Semi-Urban,1225,61,20.08,65,57,0.79,35,7,0.83,0.53,731,35693,0.82,0.85,0.81,0.44,0.63,3638,0.13,Moderately_Balanced
INS02812,Private,Semi-Urban,1155,20,57.75,59,51,0.54,57,6,0.72,0.54,363,41653,0.94,0.46,0.89,0.87,0.46,1315,0.14,Moderately_Balanced
INS02813,Government-Aided,Semi-Urban,383,42,9.12,47,33,0.78,27,11,0.85,0.36,854,115277,0.48,0.74,0.85,0.53,0.66,2263,0.1,Needs_Improvement
INS02814,Government-Aided,Semi-Urban,2393,47,50.91,99,44,0.45,38,14,0.61,0.32,607,89467,0.84,0.43,0.4,0.46,0.9,4872,0.26,Moderately_Balanced
INS02815,Government-Aided,Rural,1842,37,49.78,74,55,0.87,1,8,0.43,0.63,194,57184,0.63,0.48,0.57,0.59,0.51,2580,0.1,Needs_Improvement
INS02816,Government-Aided,Semi-Urban,1285,68,18.9,16,47,0.71,42,6,0.74,0.67,489,113822,0.53,0.67,0.58,0.79,0.66,3858,0.32,Moderately_Balanced
INS02817,Public,Semi-Urban,2168,66,32.85,27,38,0.92,4,10,0.8,0.51,931,99731,0.55,0.42,0.8,0.59,0.54,4957,0.14,Needs_Improvement
INS02818,Private,Urban,435,134,3.25,80,33,0.69,27,6,0.44,0.67,858,57891,0.91,0.5,0.51,0.57,0.94,3018,0.21,Moderately_Balanced
INS02819,Government-Aided,Rural,1506,58,25.97,71,34,0.67,12,10,0.8,0.53,805,22593,0.85,0.47,0.63,0.67,0.48,3221,0.19,Needs_Improvement
INS02820,Public,Urban,2032,25,81.28,57,35,0.68,35,6,0.73,0.86,960,103027,0.61,0.42,0.67,0.41,0.42,3986,0.26,Needs_Improvement
INS02821,Public,Urban,1495,72,20.76,59,41,0.63,8,7,0.46,0.92,42,83311,0.92,0.91,0.37,0.67,0.44,3365,0.12,Moderately_Balanced
INS02822,Public,Urban,1208,44,27.45,45,60,0.53,38,5,0.68,0.67,557,17511,0.5,0.64,0.63,0.94,0.57,1270,0.3,Moderately_Balanced
INS02823,Government-Aided,Rural,889,118,7.53,24,38,0.87,29,12,0.46,0.84,249,25406,0.61,0.86,0.45,0.84,0.68,1877,0.27,Moderately_Balanced
INS02824,Government-Aided,Urban,2251,84,26.8,37,36,0.64,56,11,0.57,0.85,725,61819,0.78,0.59,0.42,0.44,0.75,2883,0.15,Needs_Improvement
INS02825,Private,Urban,1255,27,46.48,100,58,0.71,26,9,0.82,0.75,149,55136,0.95,0.42,0.45,0.76,0.69,4998,0.09,Moderately_Balanced
INS02826,Government-Aided,Urban,1443,58,24.88,43,43,0.46,12,7,0.45,0.38,169,69349,0.68,0.77,0.36,0.65,0.89,2081,0.2,Moderately_Balanced
INS02827,Government-Aided,Semi-Urban,1631,130,12.55,111,49,0.48,41,1,0.64,0.36,646,50156,0.86,0.42,0.34,0.85,0.57,1676,0.34,Moderately_Balanced
INS02828,Public,Urban,1853,62,29.89,45,61,0.75,38,11,0.71,0.89,185,16005,0.91,0.69,0.69,0.45,0.78,1637,0.06,Moderately_Balanced
INS02829,Private,Rural,2106,101,20.85,92,51,0.89,49,12,0.89,0.44,268,98457,0.45,0.47,0.86,0.53,0.51,3077,0.3,Needs_Improvement
INS02830,Government-Aided,Rural,2400,142,16.9,88,65,0.7,27,12,0.78,0.42,701,19199,0.59,0.76,0.71,0.84,0.76,1348,0.26,Moderately_Balanced
INS02831,Government-Aided,Semi-Urban,1105,23,48.04,32,47,0.53,17,14,0.47,0.37,687,114218,0.5,0.87,0.49,0.87,0.91,3481,0.1,Moderately_Balanced
INS02832,Public,Rural,1755,127,13.82,25,69,0.51,33,9,0.9,0.62,594,48439,0.84,0.91,0.5,0.69,0.94,1268,0.19,Highly_Balanced
INS02833,Public,Rural,351,112,3.13,117,54,0.9,20,11,0.65,0.72,292,9644,0.73,0.68,0.62,0.41,0.79,3415,0.24,Moderately_Balanced
INS02834,Government-Aided,Semi-Urban,371,148,2.51,61,60,0.8,0,6,0.59,0.72,262,80263,0.5,0.68,0.82,0.89,0.92,2660,0.26,Moderately_Balanced
INS02835,Private,Urban,327,113,2.89,17,64,0.93,44,11,0.47,0.43,387,15629,0.66,0.42,0.42,0.61,0.76,2654,0.33,Needs_Improvement
INS02836,Private,Semi-Urban,768,75,10.24,16,55,0.49,22,8,0.89,0.32,997,44122,0.71,0.81,0.58,0.42,0.93,3487,0.31,Moderately_Balanced
INS02837,Public,Urban,1063,22,48.32,68,33,0.9,33,9,0.7,0.47,718,47879,0.8,0.91,0.6,0.85,0.89,3994,0.15,Highly_Balanced
INS02838,Public,Urban,1724,41,42.05,86,49,0.87,35,11,0.91,0.6,646,75741,0.84,0.63,0.86,0.63,0.41,3813,0.09,Needs_Improvement
INS02839,Government-Aided,Rural,1119,75,14.92,45,63,0.9,8,11,0.49,0.68,277,43392,0.49,0.82,0.62,0.5,0.63,2256,0.08,Needs_Improvement
INS02840,Public,Semi-Urban,1789,37,48.35,22,41,0.45,7,14,0.68,0.44,886,83586,0.69,0.82,0.77,0.84,0.56,4976,0.34,Moderately_Balanced
INS02841,Government-Aided,Rural,1975,135,14.63,57,45,0.82,57,2,0.46,0.38,354,93271,0.53,0.82,0.35,0.65,0.37,3744,0.34,Needs_Improvement
INS02842,Private,Rural,859,103,8.34,62,34,0.72,49,2,0.67,0.84,226,46945,0.83,0.8,0.5,0.73,0.63,3071,0.3,Moderately_Balanced
INS02843,Private,Urban,678,49,13.84,16,64,0.74,29,5,0.86,0.85,127,114862,0.78,0.51,0.67,0.85,0.44,4482,0.34,Needs_Improvement
INS02844,Government-Aided,Rural,2218,99,22.4,36,56,0.68,47,14,0.46,0.45,903,91787,0.81,0.8,0.71,0.69,0.37,1268,0.13,Moderately_Balanced
INS02845,Public,Semi-Urban,1375,85,16.18,19,30,0.82,35,5,0.54,0.64,275,16151,0.49,0.48,0.83,0.46,0.62,2886,0.3,Needs_Improvement
INS02846,Private,Rural,378,29,13.03,21,63,0.95,35,12,0.75,0.56,640,70331,0.71,0.78,0.65,0.93,0.49,3301,0.2,Moderately_Balanced
INS02847,Public,Rural,1708,78,21.9,34,61,0.81,17,10,0.44,0.35,266,24056,0.87,0.4,0.47,0.56,0.91,2994,0.29,Moderately_Balanced
INS02848,Private,Urban,1133,70,16.19,106,68,0.79,1,10,0.64,0.91,245,32922,0.81,0.89,0.62,0.95,0.84,4189,0.23,Highly_Balanced
INS02849,Government-Aided,Semi-Urban,1331,142,9.37,91,62,0.78,52,2,0.57,0.26,197,45539,0.88,0.84,0.73,0.4,0.92,2017,0.3,Moderately_Balanced
INS02850,Government-Aided,Rural,2372,73,32.49,16,60,0.8,10,10,0.84,0.38,162,82176,0.55,0.76,0.77,0.67,0.88,4545,0.17,Moderately_Balanced
INS02851,Government-Aided,Urban,749,100,7.49,46,42,0.62,51,4,0.43,0.49,165,99992,0.59,0.45,0.87,0.79,0.79,1970,0.35,Moderately_Balanced
INS02852,Private,Rural,2292,28,81.86,104,31,0.61,55,9,0.85,0.85,96,98356,0.67,0.84,0.41,0.9,0.71,3609,0.12,Moderately_Balanced
